subject_name,course_title,course_url
Computer Science Courses,Blockchain Fundamentals,https://www.classcentral.com/course/uc-berkeleyx-blockchain-fundamentals-18439
Computer Science Courses,IT Project Management,https://www.classcentral.com/course/uwashingtonx-it-project-management-18443
Computer Science Courses,Blockchain for Business,https://www.classcentral.com/course/linuxfoundationx-blockchain-for-business-18444
Computer Science Courses,Computer Science for Game Development,https://www.classcentral.com/course/harvardx-computer-science-for-game-development-18456
Computer Science Courses,Computer Science and Mobile Apps,https://www.classcentral.com/course/harvardx-computer-science-and-mobile-apps-18457
Computer Science Courses,Quantum 101: Quantum Computing & Quantum Internet,https://www.classcentral.com/course/delftx-quantum-computing-and-quantum-internet-18464
Computer Science Courses,Computer Science for Web Programming,https://www.classcentral.com/course/harvardx-computer-science-for-web-programming-18465
Computer Science Courses,Computer Science for Artificial Intelligence,https://www.classcentral.com/course/harvardx-computer-science-for-artifical-intellige-18468
Computer Science Courses,Predictive Analytics using Python,https://www.classcentral.com/course/edinburghx-predictive-analytics-for-business-appl-18295
Computer Science Courses,Information Systems,https://www.classcentral.com/course/iux-information-systems-18299
Computer Science Courses,Artificial Intelligence,https://www.classcentral.com/course/columbiax-artificial-intelligence-18306
Computer Science Courses,Fundamentals of Computer Science,https://www.classcentral.com/course/fundamentals-computer-science-18480
Computer Science Courses,Computational Thinking using Python,https://www.classcentral.com/course/mitx-computational-thinking-using-python-18506
Computer Science Courses,Computer Science Essentials for Software Development,https://www.classcentral.com/course/pennx-computer-science-essentials-for-software-de-18407
Computer Science Courses,Essentials of Cybersecurity,https://www.classcentral.com/course/uwashingtonx-essentials-cybersecurity-18408
Computer Science Courses,Sparse Representations in Signal and Image Processing,https://www.classcentral.com/course/israelx-sparse-representations-from-theory-to-pra-18413
Computer Science Courses,Introduction to Computer Science,https://www.classcentral.com/course/microsoft-introduction-to-computer-science-18416
Computer Science Courses,IT Fundamentals for Business Professionals,https://www.classcentral.com/course/upvalenciax-it-fundamentals-for-business-professi-18419
Computer Science Courses,Architecting Hybrid Cloud Infrastructure with Anthos,https://www.classcentral.com/course/architecting-hybrid-cloud-infrastructure-anthos-18515
Computer Science Courses,Networking in Google Cloud Platform,https://www.classcentral.com/course/networking-google-cloud-platform-18516
Computer Science Courses,Requirements Engineering: Secure Software  Specifications,https://www.classcentral.com/course/requirements-engineering-secure-software-18520
Computer Science Courses,Internet of Things,https://www.classcentral.com/course/internet-of-things-18522
Computer Science Courses,Computer Security and Systems Management,https://www.classcentral.com/course/computer-security-systems-management-18528
Computer Science Courses,An Introduction to Programming the Internet of Things (IOT),https://www.classcentral.com/course/iot-18531
Computer Science Courses,Cybersecurity: Developing a Program for Your Business,https://www.classcentral.com/course/cybersecurity-developing-program-for-business-18542
Social Sciences Courses,Interfaith Dialogue for Combating Extremism among Young People,https://www.classcentral.com/course/interfaith-dialogue-17162
Social Sciences Courses,The Challenges of Global Poverty,https://www.classcentral.com/course/edx-the-challenges-of-global-poverty-608
Social Sciences Courses,Foundations of Development Policy,https://www.classcentral.com/course/edx-foundations-of-development-policy-3923
Social Sciences Courses,Designing and Running Randomized Evaluations,https://www.classcentral.com/course/edx-designing-and-running-randomized-evaluations-7861
Social Sciences Courses,Microeconomics,https://www.classcentral.com/course/edx-microeconomics-7879
Social Sciences Courses,Political Economy and Economic Development,https://www.classcentral.com/course/edx-political-economy-and-economic-development-14391
Social Sciences Courses,International Climate Change Law and Policy,https://www.classcentral.com/course/edx-international-climate-change-law-and-policy-10469
Social Sciences Courses,High Conflict in Law: Personality Disorders and Disputes,https://www.classcentral.com/course/edx-high-conflict-in-law-personality-disorders-and-disputes-16883
Social Sciences Courses,Human Rights: The Rights of Refugees,https://www.classcentral.com/course/edx-human-rights-the-rights-of-refugees-7209
Social Sciences Courses,Derechos humanos: Los derechos de las personas refugiadas,https://www.classcentral.com/course/edx-derechos-humanos-los-derechos-de-las-personas-refugiadas-7828
Social Sciences Courses,Droits humains: Les droits des réfugiés,https://www.classcentral.com/course/edx-droits-humains-les-droits-des-refugies-7833
Social Sciences Courses,Unleash Your Potential: Sustainable Futures,https://www.classcentral.com/course/sustainable-futures-9881
Social Sciences Courses,Unleash Your Potential: Global Citizenship,https://www.classcentral.com/course/global-citizenship-9882
Social Sciences Courses,Media Law,https://www.classcentral.com/course/edx-media-law-13440
Social Sciences Courses,Introduction to Cognitive Psychology: An Experimental Science,https://www.classcentral.com/course/an-introduction-to-cognitive-psychology-as-an-exp-14894
Social Sciences Courses,Exploring Stone Age Archaeology: The Mysteries of Star Carr,https://www.classcentral.com/course/exploring-stone-age-archaeology-the-mysteries-of--13572
Social Sciences Courses,Cultural Diplomacy,https://www.classcentral.com/course/cultural-diplomacy-11710
Social Sciences Courses,The Transition to the Decarbonised Economy of Tomorrow,https://www.classcentral.com/course/edx-the-transition-to-the-decarbonised-economy-of-tomorrow-17392
Social Sciences Courses,Gender and Development,https://www.classcentral.com/course/gender-and-development-8584
Social Sciences Courses,Psychologie de la négociation,https://www.classcentral.com/course/edx-psychologie-de-la-negociation-3183
Social Sciences Courses,Políticas efectivas de desarrollo infantil,https://www.classcentral.com/course/edx-politicas-efectivas-de-desarrollo-infantil-6407
Social Sciences Courses,"Финансовое программирование и политика, часть 1: макроэкономические счета и анализ",https://www.classcentral.com/course/edx------1-----7847
Social Sciences Courses,Introduction to Sustainability and Development,https://www.classcentral.com/course/introduction-sustainability-development-9408
Social Sciences Courses,Capstone Economics and Policies for a Circular Economy,https://www.classcentral.com/course/edx-capstone-economics-and-policies-for-a-circular-economy-12460
Social Sciences Courses,Capstone Business and Operations for a Circular Bio-Economy,https://www.classcentral.com/course/edx-capstone-business-and-operations-for-a-circular-bio-economy-17223
Social Sciences Courses,Psychology and Mental Health: Beyond Nature and Nurture,https://www.classcentral.com/course/mental-health-and-well-being-2133
Social Sciences Courses,Social and Economic Networks:  Models and Analysis,https://www.classcentral.com/course/networksonline-744
Social Sciences Courses,The Power of Macroeconomics: Economic Principles in the Real World,https://www.classcentral.com/course/ucimacroeconomics-1050
Social Sciences Courses,The Science of Well-Being,https://www.classcentral.com/course/the-science-of-well-being-10346
Social Sciences Courses,America's Written Constitution,https://www.classcentral.com/course/awc-2677
Social Sciences Courses,Smart Cities – Management of Smart Urban Infrastructures,https://www.classcentral.com/course/smart-cities-6479
Social Sciences Courses,Primeros Auxilios Psicológicos (PAP),https://www.classcentral.com/course/pap-3224
Social Sciences Courses,International Law In Action: Investigating and Prosecuting International Crimes,https://www.classcentral.com/course/international-law-in-action-2-5973
Social Sciences Courses,Social Change: How Can Marketing Help?,https://www.classcentral.com/course/social-change-marketing-11849
Social Sciences Courses,Love as a Force for Social Justice,https://www.classcentral.com/course/love-social-justice-8844
Social Sciences Courses,Les discriminations : comprendre pour agir,https://www.classcentral.com/course/france-universite-numerique-les-discriminations-comprendre-pour-agir-15232
Social Sciences Courses,Preserving Norwegian Stave Churches,https://www.classcentral.com/course/norwegian-stave-churches-16846
Social Sciences Courses,"Semences végétales, quels enjeux pour notre avenir ?",https://www.classcentral.com/course/france-universite-numerique-semences-vegetales-quels-enjeux-pour-notre-avenir-13090
Social Sciences Courses,Ценные бумаги: правовое регулирование,https://www.classcentral.com/course/russian-securities-law-5197
Social Sciences Courses,Understanding Europe: Why It Matters and What It Can Offer You,https://www.classcentral.com/course/europe-1301
Social Sciences Courses,Public Policy Challenges of the 21st Century,https://www.classcentral.com/course/publicpolicy-3138
Social Sciences Courses,Democracia y decisiones públicas. Introducción al análisis de políticas públicas,https://www.classcentral.com/course/democracia-2083
Social Sciences Courses,English for Media Literacy,https://www.classcentral.com/course/media-2839
Social Sciences Courses,America's Unwritten Constitution,https://www.classcentral.com/course/auc-3008
Social Sciences Courses,Internet Giants: The Law and Economics of Media Platforms,https://www.classcentral.com/course/internetgiants-3586
Social Sciences Courses,Measuring Causal Effects in the Social Sciences,https://www.classcentral.com/course/causaleffects-666
Social Sciences Courses,Understanding economic policymaking,https://www.classcentral.com/course/econpolicy-707
Social Sciences Courses,Games without Chance: Combinatorial Game Theory,https://www.classcentral.com/course/cgt-636
Social Sciences Courses,The Power of Microeconomics: Economic Principles in the Real World,https://www.classcentral.com/course/ucimicroeconomics-1054
Social Sciences Courses,Теория отраслевых рынков (Industrial Organization),https://www.classcentral.com/course/industorg-1399
Science Courses,OIL101: Fact or Friction?,https://www.classcentral.com/course/canvas-network-oil101-fact-or-friction-2328
Science Courses,Introductory Physics I with Laboratory,https://www.classcentral.com/course/phys1-825
Science Courses,Exploring Neural Data,https://www.classcentral.com/course/neuraldata-2063
Science Courses,Wheels of Metals: Urban Mining for a Circular Economy,https://www.classcentral.com/course/metals-1956
Science Courses,Chemistry of Beer,https://www.classcentral.com/course/janux-chemistry-of-beer-1583
